region,method,seed,fixed_reliability,M,out_dir,cmd,algo,time_slots,arrival_rate,mean_service_time,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,mechanism,fixed_sfc_len,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,arrivals_per_slot_key
Alabama,DMDCA,3,0.999,5,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p999\M5\DMDCA\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 3 --fixed_reliability 0.999 --max_backup_level 5 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p999\M5\DMDCA\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,17898944132975973841,1140299112174461975,bf61d259221c74149048e65e7fb1851e9cd650f207285111a85f27e2ebb5110c,"[11, 15, 15, 10, 9, 12, 16, 12, 18, 8, 13, 9, 14, 14, 19, 9, 12, 9, 14, 17, 12, 12, 9, 13, 9, 10, 10, 14, 13, 12, 11, 16, 21, 11, 7, 10, 9, 10, 14, 11, 12, 11, 12, 12, 9, 10, 11, 11, 9, 13, 9, 12, 8, 18, 14, 10, 8, 14, 7, 8, 10, 9, 12, 10, 12, 10, 7, 6, 6, 14, 11, 6, 12, 15, 15, 18, 6, 15, 16, 10, 9, 10, 12, 15, 8, 9, 13, 11, 8, 12, 15, 15, 8, 8, 10, 8, 13, 11, 9, 12, 15, 14, 23, 7, 14, 9, 11, 12, 6, 14, 14, 13, 8, 8, 14, 13, 13, 14, 18, 11]",True,0.3,identical_active_pool,,,5,True,False,False,1.0,500,700,0.2,1395,1289,106,0.9240143369,61.9136312927,86369.515653343,64061.5156533429,67.0050548125,0.9701129512,0.8808548722,20769.7361111111,5210.0,0.0,695.6,38.0291970803,0.0664885041,0.12902036,0.0080205437,0.0433346396,0.0116713107,5.544655331e-19,0.0,2167742296.490692,1681724.046928388,501563456.6095439,389110.5171524778,7.45478923e-18,4.885257087e-17,1395,0,0.0,106,93,0,13,0.0759856631,0.0666666667,0.0,13,0.0093189964,94095d19a01631a5beef94c089022cdfa15aa713b39aaa4be881fa1680d211b0
Alabama,DMDCA,4,0.999,5,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p999\M5\DMDCA\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 4 --fixed_reliability 0.999 --max_backup_level 5 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p999\M5\DMDCA\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,3231205637118540362,15278133001659852438,6c0c7e32fc521a83cd61c5d1ea84c5be7a21379cba43238204f84183943fd924,"[8, 14, 13, 10, 13, 9, 17, 9, 15, 15, 12, 10, 12, 12, 15, 16, 12, 14, 6, 14, 7, 9, 13, 14, 10, 15, 14, 11, 16, 12, 11, 13, 16, 11, 18, 12, 6, 7, 13, 11, 13, 13, 15, 5, 14, 13, 11, 14, 13, 9, 12, 7, 6, 7, 11, 10, 18, 15, 15, 10, 18, 12, 19, 9, 13, 20, 18, 8, 10, 13, 9, 10, 6, 12, 4, 14, 14, 9, 14, 4, 16, 9, 17, 10, 17, 9, 14, 12, 12, 11, 12, 11, 15, 13, 12, 11, 10, 10, 14, 10, 16, 12, 8, 17, 10, 10, 9, 9, 6, 7, 18, 13, 13, 10, 10, 12, 7, 11, 13, 12]",True,0.3,identical_active_pool,,,5,True,False,False,1.0,500,700,0.2,1420,1293,127,0.9105633803,59.5142054493,84510.1717379764,61608.1717379764,65.3597615916,0.9446607493,0.8786278424,20929.6333333333,9542.8,0.0,768.0,69.6554744526,0.0688491099,0.132442858,0.0080426154,0.0449034177,0.0121384452,6.067507285e-19,0.0,2270140604.4567,1755715.8580484916,545596880.9185481,421962.0115379335,7.740611679e-18,5.058756236e-17,1420,0,0.0,127,110,1,16,0.0894366197,0.0774647887,0.0007042254,16,0.0112676056,2aee68c7385f20d1a945bb624c03bbb0c6b6b829aa22ec9093263cbfbad20e5d
Alabama,DMDCA,5,0.999,5,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p999\M5\DMDCA\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 5 --fixed_reliability 0.999 --max_backup_level 5 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p999\M5\DMDCA\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,2423446912683703478,3496172573135595818,242807615d01f26b618bf2474c8c191b5431614999303085f85b6b1352045e68,"[13, 19, 12, 12, 6, 12, 10, 7, 9, 12, 14, 7, 14, 11, 15, 13, 11, 13, 13, 11, 15, 12, 11, 14, 14, 14, 12, 10, 15, 8, 12, 8, 13, 14, 8, 10, 15, 16, 14, 15, 11, 9, 16, 15, 16, 18, 15, 13, 7, 10, 9, 10, 11, 16, 9, 9, 10, 8, 9, 11, 13, 15, 9, 14, 10, 13, 9, 17, 8, 24, 17, 8, 6, 5, 12, 12, 9, 11, 18, 10, 13, 13, 13, 13, 6, 14, 6, 11, 11, 8, 14, 11, 19, 8, 12, 14, 17, 11, 14, 11, 8, 22, 10, 14, 18, 10, 7, 8, 9, 8, 8, 16, 16, 13, 7, 11, 18, 8, 11, 6]",True,0.3,identical_active_pool,,,5,True,False,False,1.0,500,700,0.2,1423,1310,113,0.9205903022,61.9366336116,88135.8296292561,65308.829629256,67.279259259,0.8851998103,0.8800196232,20995.4861111111,20089.0,0.0,1644.6,146.6350364964,0.0650612478,0.1278206811,0.0081247707,0.0421195996,0.0115343336,5.051885543e-19,0.0,2193996111.8167295,1674806.1922265112,511462429.5128327,390429.3355059791,6.877380593e-18,4.794238696e-17,1423,0,0.0,113,97,0,16,0.0794096978,0.0681658468,0.0,16,0.011243851,1fc845274649dfe9ade031e506b88f17c1d4fd2310415249a1678fdae628e061
Arizona,MDCA,1,0.996,1,D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\MDCA\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Arizona --seed 1 --fixed_reliability 0.996 --max_backup_level 1 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\MDCA\seed1,mdca,120,12.0,9.0,14522583464663214432,2842500912460067215,ab436247d448ea617d3a5398fb4f74bc7adb79425366f0140e55632e04e7a18d,"[8, 13, 16, 19, 16, 15, 14, 14, 11, 17, 9, 16, 10, 7, 8, 10, 13, 13, 10, 16, 21, 10, 10, 9, 13, 12, 6, 9, 12, 13, 14, 11, 5, 8, 15, 14, 5, 13, 15, 11, 9, 10, 13, 19, 6, 15, 9, 11, 18, 8, 11, 14, 13, 10, 13, 16, 17, 4, 8, 13, 15, 6, 15, 12, 11, 12, 12, 16, 11, 10, 12, 17, 11, 12, 14, 15, 9, 8, 18, 8, 14, 9, 15, 14, 10, 9, 11, 11, 13, 15, 13, 14, 18, 11, 9, 17, 12, 9, 14, 21, 6, 5, 8, 12, 13, 13, 18, 6, 13, 5, 13, 15, 12, 4, 7, 9, 9, 17, 12, 7]",False,,,,,1,False,False,False,1.0,500,700,0.2,1425,219,1206,0.1536842105,2.4276519772,3459.4040674619,1895.4040674619,15.7963656048,0.0535713525,0.0337694461,362818.8000000001,355383.2000000001,1.8,2473.8,1131.7936305732,0.041792181,0.0918497298,0.0081267771,0.0308463161,0.0028190878,0.0,0.0,88373350.42289206,403531.2804698268,0.0,0.0,0.0,0.0,219,1206,0.8463157895,0,0,0,0,0.0,0.0,0.0,0,0.0,65c2b958053c2f119766612baa65fd8b29e9e0ce7839da418bda1a6fdf5372c0
Arizona,MDCA,2,0.996,1,D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\MDCA\seed2,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Arizona --seed 2 --fixed_reliability 0.996 --max_backup_level 1 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\MDCA\seed2,mdca,120,12.0,9.0,17371165153394102535,15339333719092900080,f818ce0a9b7ae042394d7ffcafbed9c1dd8c3879b8dbb8fb57c8ed1f23bf9f95,"[11, 7, 10, 13, 11, 10, 7, 10, 16, 6, 10, 9, 10, 9, 12, 13, 14, 12, 9, 11, 18, 6, 7, 8, 7, 8, 11, 9, 14, 14, 8, 17, 10, 9, 8, 12, 10, 12, 11, 11, 11, 9, 11, 11, 11, 14, 11, 9, 15, 14, 16, 14, 14, 14, 11, 12, 9, 7, 12, 15, 11, 14, 10, 12, 8, 12, 10, 10, 13, 9, 15, 19, 18, 21, 18, 10, 9, 12, 14, 11, 12, 9, 14, 10, 19, 8, 5, 15, 9, 15, 13, 9, 11, 12, 8, 9, 10, 19, 15, 11, 17, 11, 14, 14, 12, 14, 14, 18, 17, 12, 16, 13, 13, 16, 9, 15, 12, 6, 15, 15]",False,,,,,1,False,False,False,1.0,500,700,0.2,1422,221,1201,0.1554149086,2.5863096398,3677.7323077291,1945.7323077291,16.6413226594,0.0418713249,0.0332552377,361796.2999999999,358571.8,2.0,2223.0,1141.9484076433,0.0438740617,0.0950840041,0.0081430179,0.0319079833,0.0038230605,0.0,0.0,95463296.40730411,431960.6172276204,0.0,0.0,0.0,0.0,222,1200,0.8438818565,1,0,0,1,0.0007032349,0.0,0.0,1,0.0007032349,add7b226817af3e7597938d4de55886cba5d4a76f032c18c2a26f99d50a78285
Arizona,MDCA,3,0.996,1,D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\MDCA\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Arizona --seed 3 --fixed_reliability 0.996 --max_backup_level 1 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\MDCA\seed3,mdca,120,12.0,9.0,6768744189916696028,3694423613584515130,4dd31115ff65b2f48495b908efcd0ed7b782ea706500412cf036968336fe97ad,"[8, 12, 15, 13, 14, 9, 10, 11, 15, 9, 9, 15, 19, 13, 15, 12, 12, 7, 9, 11, 11, 17, 15, 13, 12, 14, 16, 7, 18, 10, 7, 13, 14, 14, 14, 15, 12, 8, 14, 15, 10, 11, 11, 14, 7, 14, 11, 5, 14, 13, 9, 13, 17, 19, 14, 12, 7, 10, 13, 7, 20, 14, 13, 9, 11, 14, 12, 11, 12, 18, 12, 7, 10, 14, 13, 13, 16, 13, 14, 11, 9, 13, 8, 10, 19, 17, 12, 15, 11, 8, 16, 14, 11, 22, 13, 15, 16, 12, 13, 15, 14, 8, 7, 11, 8, 19, 11, 10, 15, 11, 9, 16, 16, 14, 5, 8, 17, 11, 9, 8]",False,,,,,1,False,False,False,1.0,500,700,0.2,1481,232,1249,0.1566509115,2.4916853849,3690.186055041,1938.186055041,15.9059743752,0.0397452376,0.0318112249,362767.1666666667,359794.4,28.4,2515.6,1145.8420382166,0.0422043462,0.0990414986,0.0082470511,0.0310978251,0.00285947,0.0,0.0,94741289.87094633,408367.628754079,0.0,0.0,0.0,0.0,232,1249,0.8433490885,0,0,0,0,0.0,0.0,0.0,0,0.0,23b763d263fa3ae8bf36c031e93bdaebefde198ccc2de37568bcd3286d71b1b3
Arizona,MDCA,4,0.996,1,D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\MDCA\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Arizona --seed 4 --fixed_reliability 0.996 --max_backup_level 1 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\MDCA\seed4,mdca,120,12.0,9.0,18161765676341238694,15765551763204123708,eb778035eccc50dd61851e611dcf76fea4c13140421f2db3d3f97b843f8afc16,"[12, 13, 7, 11, 16, 15, 12, 17, 11, 15, 17, 11, 12, 18, 14, 10, 12, 16, 15, 11, 10, 12, 17, 14, 12, 9, 5, 12, 13, 13, 14, 7, 10, 15, 18, 13, 11, 6, 12, 16, 13, 12, 13, 15, 7, 11, 14, 16, 11, 19, 5, 11, 16, 9, 10, 13, 15, 13, 11, 15, 13, 8, 13, 16, 12, 19, 17, 14, 14, 17, 10, 14, 14, 13, 12, 12, 13, 11, 11, 11, 14, 13, 8, 6, 16, 8, 15, 11, 16, 12, 13, 11, 14, 13, 16, 9, 12, 20, 13, 10, 10, 10, 14, 7, 11, 17, 15, 10, 10, 14, 8, 11, 10, 10, 12, 14, 11, 16, 9, 9]",False,,,,,1,False,False,False,1.0,500,700,0.2,1495,177,1318,0.1183946488,1.8903620225,2826.0912236048,1544.0912236048,15.9666170825,0.0306602316,0.0251072282,365852.3,363768.4,12.6,2565.0,1158.498089172,0.0393015221,0.0850430465,0.0081837366,0.0282486184,0.0028691671,0.0,0.0,78084060.15288803,441152.8822197064,0.0,0.0,0.0,0.0,177,1318,0.8816053512,0,0,0,0,0.0,0.0,0.0,0,0.0,589bee29ee5dd0398de9f236b81efee6d4c387c6b40496dac6bd9b1521b76a62
Arizona,MDCA,5,0.996,1,D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\MDCA\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Arizona --seed 5 --fixed_reliability 0.996 --max_backup_level 1 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\MDCA\seed5,mdca,120,12.0,9.0,3085882863418775560,15840103583071553324,6e5dca1c515ff537c908fc097d543d0e20d8ef5899d5b38e36633279a26e125e,"[17, 9, 15, 15, 9, 13, 8, 11, 16, 12, 15, 11, 9, 18, 13, 19, 18, 11, 12, 14, 11, 8, 5, 11, 14, 6, 5, 13, 8, 14, 16, 13, 17, 11, 9, 13, 8, 13, 11, 11, 7, 16, 18, 15, 13, 11, 7, 11, 12, 13, 12, 11, 12, 13, 11, 15, 13, 12, 14, 8, 11, 11, 16, 13, 7, 15, 11, 11, 17, 10, 10, 11, 4, 9, 6, 13, 12, 11, 12, 9, 10, 15, 9, 14, 6, 15, 17, 15, 14, 8, 14, 21, 10, 12, 12, 11, 9, 7, 22, 11, 8, 12, 10, 10, 7, 10, 8, 11, 13, 13, 11, 12, 15, 6, 14, 18, 10, 10, 7, 13]",False,,,,,1,False,False,False,1.0,500,700,0.2,1415,205,1210,0.1448763251,2.3673066753,3349.7389456131,1847.7389456131,16.3401899786,0.024111095,0.0285744927,367601.9833333333,369291.0,27.0,2584.0,1176.0859872611,0.0404573431,0.0858064117,0.0079549115,0.0295161782,0.0029862535,0.0,0.0,96541560.42079681,470934.4410770576,0.0,0.0,0.0,0.0,205,1210,0.8551236749,0,0,0,0,0.0,0.0,0.0,0,0.0,418ec517aae99d94ab57f4945050930b9ab468b839c3ccbdb10725510a87c685
Arizona,DMDCA,1,0.996,1,D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\DMDCA\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Arizona --seed 1 --fixed_reliability 0.996 --max_backup_level 1 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\DMDCA\seed1 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,14522583464663214432,123935589145848215,ab436247d448ea617d3a5398fb4f74bc7adb79425366f0140e55632e04e7a18d,"[8, 13, 16, 19, 16, 15, 14, 14, 11, 17, 9, 16, 10, 7, 8, 10, 13, 13, 10, 16, 21, 10, 10, 9, 13, 12, 6, 9, 12, 13, 14, 11, 5, 8, 15, 14, 5, 13, 15, 11, 9, 10, 13, 19, 6, 15, 9, 11, 18, 8, 11, 14, 13, 10, 13, 16, 17, 4, 8, 13, 15, 6, 15, 12, 11, 12, 12, 16, 11, 10, 12, 17, 11, 12, 14, 15, 9, 8, 18, 8, 14, 9, 15, 14, 10, 9, 11, 11, 13, 15, 13, 14, 18, 11, 9, 17, 12, 9, 14, 21, 6, 5, 8, 12, 13, 13, 18, 6, 13, 5, 13, 15, 12, 4, 7, 9, 9, 17, 12, 7]",True,0.3,identical_active_pool,,,1,True,False,False,1.0,500,700,0.2,1425,426,999,0.2989473684,6.6550482614,9483.4437724387,5044.4437724387,22.2616050996,0.1032376811,0.0801995199,345384.3444444445,336733.5333333334,0.0666666667,2473.8,1072.3997876858,0.0586077521,0.1204888933,0.0080323339,0.0329869676,0.0128220485,7.044769046e-19,0.0,618126692.0190202,1451001.624457794,235523232.24106073,552871.4371855885,1.051968153e-17,6.042261183e-17,428,997,0.6996491228,2,0,0,2,0.0014035088,0.0,0.0,2,0.0014035088,65c2b958053c2f119766612baa65fd8b29e9e0ce7839da418bda1a6fdf5372c0
Arizona,DMDCA,2,0.996,1,D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\DMDCA\seed2,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Arizona --seed 2 --fixed_reliability 0.996 --max_backup_level 1 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\DMDCA\seed2 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,17371165153394102535,8977360315285499827,f818ce0a9b7ae042394d7ffcafbed9c1dd8c3879b8dbb8fb57c8ed1f23bf9f95,"[11, 7, 10, 13, 11, 10, 7, 10, 16, 6, 10, 9, 10, 9, 12, 13, 14, 12, 9, 11, 18, 6, 7, 8, 7, 8, 11, 9, 14, 14, 8, 17, 10, 9, 8, 12, 10, 12, 11, 11, 11, 9, 11, 11, 11, 14, 11, 9, 15, 14, 16, 14, 14, 14, 11, 12, 9, 7, 12, 15, 11, 14, 10, 12, 8, 12, 10, 10, 13, 9, 15, 19, 18, 21, 18, 10, 9, 12, 14, 11, 12, 9, 14, 10, 19, 8, 5, 15, 9, 15, 13, 9, 11, 12, 8, 9, 10, 19, 15, 11, 17, 11, 14, 14, 12, 14, 14, 18, 17, 12, 16, 13, 13, 16, 9, 15, 12, 6, 15, 15]",True,0.3,identical_active_pool,,,1,True,False,False,1.0,500,700,0.2,1422,427,995,0.300281294,6.5773377193,9352.9742368082,4901.9742368082,21.9039209293,0.0927020979,0.0701158241,348001.5277777778,339548.8,6.9333333333,2223.0,1081.3656050955,0.061826153,0.1263439374,0.00822684,0.0336315579,0.015531034,7.668127777e-19,0.0,597333199.8781424,1398906.7912837057,218793446.19061446,512396.8294862165,1.002635431e-17,5.970422171e-17,430,992,0.6976090014,3,0,0,3,0.0021097046,0.0,0.0,3,0.0021097046,add7b226817af3e7597938d4de55886cba5d4a76f032c18c2a26f99d50a78285
Arizona,DMDCA,3,0.996,1,D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\DMDCA\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Arizona --seed 3 --fixed_reliability 0.996 --max_backup_level 1 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\DMDCA\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,6768744189916696028,218595471013892288,4dd31115ff65b2f48495b908efcd0ed7b782ea706500412cf036968336fe97ad,"[8, 12, 15, 13, 14, 9, 10, 11, 15, 9, 9, 15, 19, 13, 15, 12, 12, 7, 9, 11, 11, 17, 15, 13, 12, 14, 16, 7, 18, 10, 7, 13, 14, 14, 14, 15, 12, 8, 14, 15, 10, 11, 11, 14, 7, 14, 11, 5, 14, 13, 9, 13, 17, 19, 14, 12, 7, 10, 13, 7, 20, 14, 13, 9, 11, 14, 12, 11, 12, 18, 12, 7, 10, 14, 13, 13, 16, 13, 14, 11, 9, 13, 8, 10, 19, 17, 12, 15, 11, 8, 16, 14, 11, 22, 13, 15, 16, 12, 13, 15, 14, 8, 7, 11, 8, 19, 11, 10, 15, 11, 9, 16, 16, 14, 5, 8, 17, 11, 9, 8]",True,0.3,identical_active_pool,,,1,True,False,False,1.0,500,700,0.2,1481,443,1038,0.2991222147,6.3721612582,9437.1708234413,4858.1708234413,21.3028686759,0.0825686049,0.0797953153,344788.1805555556,343749.0666666667,1.4,2240.0,1094.7422505308,0.0558368294,0.1122927396,0.0081590256,0.0312773131,0.012018272,7.841498331e-19,0.0,597476500.3408726,1348705.4183766877,231838427.74757552,523337.3086852721,1.179775281e-17,6.241850138e-17,446,1035,0.6988521269,3,0,0,3,0.0020256583,0.0,0.0,3,0.0020256583,23b763d263fa3ae8bf36c031e93bdaebefde198ccc2de37568bcd3286d71b1b3
Arizona,DMDCA,4,0.996,1,D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\DMDCA\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Arizona --seed 4 --fixed_reliability 0.996 --max_backup_level 1 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Arizona\R0p996\M1\DMDCA\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,18161765676341238694,8353929360865737900,eb778035eccc50dd61851e611dcf76fea4c13140421f2db3d3f97b843f8afc16,"[12, 13, 7, 11, 16, 15, 12, 17, 11, 15, 17, 11, 12, 18, 14, 10, 12, 16, 15, 11, 10, 12, 17, 14, 12, 9, 5, 12, 13, 13, 14, 7, 10, 15, 18, 13, 11, 6, 12, 16, 13, 12, 13, 15, 7, 11, 14, 16, 11, 19, 5, 11, 16, 9, 10, 13, 15, 13, 11, 15, 13, 8, 13, 16, 12, 19, 17, 14, 14, 17, 10, 14, 14, 13, 12, 12, 13, 11, 11, 11, 14, 13, 8, 6, 16, 8, 15, 11, 16, 12, 13, 11, 14, 13, 16, 9, 12, 20, 13, 10, 10, 10, 14, 7, 11, 17, 15, 10, 10, 14, 8, 11, 10, 10, 12, 14, 11, 16, 9, 9]",True,0.3,identical_active_pool,,,1,True,False,False,1.0,500,700,0.2,1495,399,1096,0.2668896321,6.1753514038,9232.1503486186,5042.1503486186,23.1382214251,0.0538059617,0.0737338391,347603.9777777778,355082.4,3.8666666667,2565.0,1130.8356687898,0.0586519709,0.1212804821,0.0080736906,0.0319685902,0.0137793914,6.315002127e-19,0.0,582428489.2619302,1459720.5244659905,221694968.05358654,555626.486349841,9.035531402e-18,5.480084046e-17,405,1090,0.72909699,6,0,0,6,0.0040133779,0.0,0.0,6,0.0040133779,589bee29ee5dd0398de9f236b81efee6d4c387c6b40496dac6bd9b1521b76a62
