region,method,base_method,seed,fixed_reliability,split_replica_count,out_dir,cmd,algo,time_slots,arrival_rate,mean_service_time,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,mechanism,fixed_sfc_len,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,arrivals_per_slot_key
Alabama,MDCA,MDCA,4,0.998,0,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\MDCA\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 4 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\MDCA\seed4,mdca,120,12.0,9.0,6687377319977448777,16336488235466383848,2d4f39733084265ba5e8a58aee6f46b3fcd445ca2d668a9ba8c41bbad50cd17c,"[12, 13, 11, 10, 16, 13, 11, 10, 14, 11, 13, 7, 7, 13, 10, 10, 24, 20, 12, 11, 13, 14, 13, 8, 10, 6, 21, 16, 17, 15, 10, 11, 12, 8, 12, 8, 8, 15, 12, 14, 9, 9, 10, 15, 16, 13, 9, 10, 16, 15, 8, 10, 14, 5, 12, 10, 15, 17, 9, 15, 7, 9, 11, 14, 7, 17, 5, 12, 9, 17, 9, 19, 15, 1, 10, 12, 9, 22, 16, 12, 14, 17, 24, 12, 7, 10, 9, 15, 12, 11, 15, 11, 19, 11, 12, 8, 13, 10, 8, 8, 16, 7, 13, 14, 13, 6, 14, 11, 15, 10, 17, 18, 9, 11, 7, 11, 13, 16, 19, 13]",False,,,,,2,False,False,False,1.0,500,700,0.2,1460,1304,156,0.8931506849,54.2317979627,79178.4250255477,58916.4250255477,60.7196510932,0.9292794433,0.8552636319,25042.1416666667,12236.0,0.2,1713.4,89.3138686131,0.0605671564,0.1187939914,0.0080118232,0.0453804589,0.0071748743,0.0,0.0,1576396911.391765,1208893.3369568752,0.0,0.0,0.0,0.0,1395,65,0.0445205479,91,77,0,14,0.0623287671,0.052739726,0.0,14,0.0095890411,4ab6f029b1698d2e4e8ed2165f577b64343c81c08c7720328bd36944b264ad51
Alabama,DMDCA_V2,DMDCA,4,0.998,2,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V2\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 4 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V2\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,6687377319977448777,4574233998141395180,2d4f39733084265ba5e8a58aee6f46b3fcd445ca2d668a9ba8c41bbad50cd17c,"[12, 13, 11, 10, 16, 13, 11, 10, 14, 11, 13, 7, 7, 13, 10, 10, 24, 20, 12, 11, 13, 14, 13, 8, 10, 6, 21, 16, 17, 15, 10, 11, 12, 8, 12, 8, 8, 15, 12, 14, 9, 9, 10, 15, 16, 13, 9, 10, 16, 15, 8, 10, 14, 5, 12, 10, 15, 17, 9, 15, 7, 9, 11, 14, 7, 17, 5, 12, 9, 17, 9, 19, 15, 1, 10, 12, 9, 22, 16, 12, 14, 17, 24, 12, 7, 10, 9, 15, 12, 11, 15, 11, 19, 11, 12, 8, 13, 10, 8, 8, 16, 7, 13, 14, 13, 6, 14, 11, 15, 10, 17, 18, 9, 11, 7, 11, 13, 16, 19, 13]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1460,1357,103,0.9294520548,55.1316920224,80492.2703527459,58722.2703527459,59.3163377692,0.9315258247,0.8525016039,25520.025,11847.3333333333,0.0666666667,1573.0,86.4768856448,0.0661745435,0.1266100405,0.0080182029,0.042470945,0.0121686763,5.500108884e-19,0.0,2338406475.2825456,1723217.7415494071,564789597.6274519,416204.5671536123,7.851447072e-18,5.347084867e-17,1438,22,0.0150684932,81,63,0,18,0.0554794521,0.0431506849,0.0,18,0.0123287671,4ab6f029b1698d2e4e8ed2165f577b64343c81c08c7720328bd36944b264ad51
Alabama,DMDCA_V3,DMDCA,4,0.998,3,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V3\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 4 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V3\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 3 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,6687377319977448777,17844813728510509302,2d4f39733084265ba5e8a58aee6f46b3fcd445ca2d668a9ba8c41bbad50cd17c,"[12, 13, 11, 10, 16, 13, 11, 10, 14, 11, 13, 7, 7, 13, 10, 10, 24, 20, 12, 11, 13, 14, 13, 8, 10, 6, 21, 16, 17, 15, 10, 11, 12, 8, 12, 8, 8, 15, 12, 14, 9, 9, 10, 15, 16, 13, 9, 10, 16, 15, 8, 10, 14, 5, 12, 10, 15, 17, 9, 15, 7, 9, 11, 14, 7, 17, 5, 12, 9, 17, 9, 19, 15, 1, 10, 12, 9, 22, 16, 12, 14, 17, 24, 12, 7, 10, 9, 15, 12, 11, 15, 11, 19, 11, 12, 8, 13, 10, 8, 8, 16, 7, 13, 14, 13, 6, 14, 11, 15, 10, 17, 18, 9, 11, 7, 11, 13, 16, 19, 13]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1460,1381,79,0.945890411,53.5307623472,78154.9130268533,55169.9130268533,56.5929855372,0.9491703223,0.8208618225,30994.3083333333,8794.5,0.0,1206.0,64.1934306569,0.0675890739,0.1269926458,0.0080245034,0.0413239302,0.0135478179,1.117960821e-19,0.0,2600499845.142444,1883055.6445636814,767753052.1678317,555939.9363995885,1.491694366e-18,0.0,1438,22,0.0150684932,57,31,1,25,0.0390410959,0.0212328767,0.0006849315,25,0.0171232877,4ab6f029b1698d2e4e8ed2165f577b64343c81c08c7720328bd36944b264ad51
Alabama,DMDCA_V4,DMDCA,4,0.998,4,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V4\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 4 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V4\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 4 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,6687377319977448777,756990629950916766,2d4f39733084265ba5e8a58aee6f46b3fcd445ca2d668a9ba8c41bbad50cd17c,"[12, 13, 11, 10, 16, 13, 11, 10, 14, 11, 13, 7, 7, 13, 10, 10, 24, 20, 12, 11, 13, 14, 13, 8, 10, 6, 21, 16, 17, 15, 10, 11, 12, 8, 12, 8, 8, 15, 12, 14, 9, 9, 10, 15, 16, 13, 9, 10, 16, 15, 8, 10, 14, 5, 12, 10, 15, 17, 9, 15, 7, 9, 11, 14, 7, 17, 5, 12, 9, 17, 9, 19, 15, 1, 10, 12, 9, 22, 16, 12, 14, 17, 24, 12, 7, 10, 9, 15, 12, 11, 15, 11, 19, 11, 12, 8, 13, 10, 8, 8, 16, 7, 13, 14, 13, 6, 14, 11, 15, 10, 17, 18, 9, 11, 7, 11, 13, 16, 19, 13]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1460,1394,66,0.9547945205,55.7860871245,81447.6872017143,55767.6872017143,58.4273222394,0.9498956762,0.8074122206,33321.345,8669.0,0.2,1471.4,63.2773722628,0.0689626157,0.1306041941,0.008019089,0.0407689708,0.0146861193,3.686598492e-19,0.0,2822483320.4502163,2024736.9587160805,949277109.8437235,680973.5364732593,4.608220056e-18,3.486657949e-17,1442,18,0.0123287671,48,24,3,21,0.0328767123,0.0164383562,0.0020547945,21,0.0143835616,4ab6f029b1698d2e4e8ed2165f577b64343c81c08c7720328bd36944b264ad51
Alabama,DMDCA_V5,DMDCA,4,0.998,5,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V5\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 4 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V5\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 5 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,6687377319977448777,5237848329253611351,2d4f39733084265ba5e8a58aee6f46b3fcd445ca2d668a9ba8c41bbad50cd17c,"[12, 13, 11, 10, 16, 13, 11, 10, 14, 11, 13, 7, 7, 13, 10, 10, 24, 20, 12, 11, 13, 14, 13, 8, 10, 6, 21, 16, 17, 15, 10, 11, 12, 8, 12, 8, 8, 15, 12, 14, 9, 9, 10, 15, 16, 13, 9, 10, 16, 15, 8, 10, 14, 5, 12, 10, 15, 17, 9, 15, 7, 9, 11, 14, 7, 17, 5, 12, 9, 17, 9, 19, 15, 1, 10, 12, 9, 22, 16, 12, 14, 17, 24, 12, 7, 10, 9, 15, 12, 11, 15, 11, 19, 11, 12, 8, 13, 10, 8, 8, 16, 7, 13, 14, 13, 6, 14, 11, 15, 10, 17, 18, 9, 11, 7, 11, 13, 16, 19, 13]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1460,1381,79,0.945890411,57.1805743671,83483.6385759598,55798.6385759598,60.4515847762,0.9260428045,0.8333989491,28825.1472222222,12796.0,0.2,1278.0,93.401459854,0.0685492233,0.1299693218,0.0080139811,0.0402646923,0.0144527189,8.001584752e-19,0.0,2783199398.3538456,2015350.759126608,950547144.637324,688303.5080646806,1.00021264e-17,6.043799674e-17,1438,22,0.0150684932,57,36,2,19,0.0390410959,0.0246575342,0.001369863,19,0.0130136986,4ab6f029b1698d2e4e8ed2165f577b64343c81c08c7720328bd36944b264ad51
Alabama,MDCA,MDCA,5,0.998,0,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\MDCA\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 5 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\MDCA\seed5,mdca,120,12.0,9.0,2639595956450010109,10056931585136477576,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",False,,,,,2,False,False,False,1.0,500,700,0.2,1478,1306,172,0.8836265223,55.3776228222,81848.1265312181,61031.1265312181,62.6708472674,0.9523648101,0.8569241228,24902.0416666667,8290.8,0.4,859.0,60.5167883212,0.0615088136,0.1271221082,0.0080614506,0.0461266707,0.0073206922,0.0,0.0,1630572314.2823322,1248523.9772452773,0.0,0.0,0.0,0.0,1405,73,0.049391069,99,78,0,21,0.0669824087,0.0527740189,0.0,21,0.0142083897,fdc88aaf812b0d7ecd37f42675c42e14464c34cec96f67dc21829e43b6e73bd3
Alabama,DMDCA_V2,DMDCA,5,0.998,2,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V2\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 5 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V2\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,2639595956450010109,6041356402655296302,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1478,1356,122,0.9174560217,55.5372660423,82084.0792104929,59951.0792104929,60.5339817187,0.9573806736,0.8546414325,25299.3388888889,7417.8,0.0,1054.0,54.1445255474,0.0664440255,0.1319422916,0.0080642638,0.0428186899,0.0119695719,6.358094156e-19,0.0,2389371063.602398,1762073.0557539808,580297613.424183,427948.0924957102,8.275803778e-18,5.249640387e-17,1453,25,0.0169147497,97,69,0,28,0.0656292287,0.0466847091,0.0,28,0.0189445196,fdc88aaf812b0d7ecd37f42675c42e14464c34cec96f67dc21829e43b6e73bd3
Alabama,DMDCA_V3,DMDCA,5,0.998,3,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V3\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 5 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V3\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 3 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,2639595956450010109,14511603599290908763,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1478,1395,83,0.9438430311,54.7279777403,80887.9511002361,57146.9511002361,57.9841943371,0.9680329197,0.8332777691,29017.6375,5563.8,0.5,418.0,40.6116788321,0.0684499027,0.1339769008,0.0080653423,0.0422047563,0.0133496856,1.060108791e-19,0.0,2735385983.207157,1960850.1671735893,814001561.623405,583513.6642461685,1.346223266e-18,4.723394945e-18,1460,18,0.0121786198,65,38,0,27,0.0439783491,0.0257104195,0.0,27,0.0182679296,fdc88aaf812b0d7ecd37f42675c42e14464c34cec96f67dc21829e43b6e73bd3
Alabama,DMDCA_V4,DMDCA,5,0.998,4,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V4\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 5 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V4\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 4 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,2639595956450010109,17568513406166108596,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1478,1390,88,0.9404600812,56.0795779292,82885.6161794057,57014.6161794057,59.6299396974,0.95470095,0.8271918404,30076.88,7884.2,1.0,502.0,57.5489051095,0.0696033694,0.1351912782,0.0080643837,0.0416148379,0.0145012739,3.719047452e-19,0.0,2826368125.2971888,2033358.3635231573,921695524.2860292,663090.3052417476,4.303477144e-18,3.077318692e-17,1455,23,0.0155615697,65,35,1,29,0.0439783491,0.0236806495,0.00067659,29,0.0196211096,fdc88aaf812b0d7ecd37f42675c42e14464c34cec96f67dc21829e43b6e73bd3
Alabama,DMDCA_V5,DMDCA,5,0.998,5,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V5\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 5 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p998\DMDCA_V5\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 5 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,2639595956450010109,3068919915162646381,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1478,1384,94,0.9364005413,58.1376906176,85927.5067328177,57818.5067328177,62.0863487954,0.9626761537,0.8326248753,29131.2722222222,6496.1333333333,0.0666666667,1545.6,47.4170316302,0.0694460225,0.1361470132,0.0080581916,0.0409881749,0.0147288039,7.464073916e-19,0.0,2821693676.3502655,2038796.0089236023,936456269.4575977,676630.2524982643,8.893221861e-18,5.779330421e-17,1452,26,0.0175913396,68,36,1,31,0.0460081191,0.0243572395,0.00067659,31,0.0209742896,fdc88aaf812b0d7ecd37f42675c42e14464c34cec96f67dc21829e43b6e73bd3
Alabama,MDCA,MDCA,1,0.999,0,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p999\MDCA\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 1 --fixed_reliability 0.999 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p999\MDCA\seed1,mdca,120,12.0,9.0,7107730351518388438,14880128096359974019,b56db0d21b7c94cf1cbfdd4fe281852f506f1185a6b9dd5f9c177f64d601d89e,"[7, 9, 8, 11, 13, 10, 13, 10, 17, 8, 10, 15, 15, 7, 16, 13, 4, 15, 9, 11, 10, 6, 8, 15, 9, 16, 14, 15, 18, 9, 16, 7, 12, 10, 12, 7, 10, 12, 12, 16, 5, 11, 10, 11, 10, 12, 9, 13, 8, 12, 9, 13, 18, 17, 15, 16, 9, 8, 12, 15, 7, 16, 12, 14, 12, 14, 9, 8, 8, 8, 16, 13, 9, 14, 8, 14, 10, 14, 12, 9, 15, 11, 15, 11, 17, 9, 7, 9, 11, 9, 5, 16, 13, 11, 5, 16, 12, 14, 12, 20, 5, 13, 8, 10, 17, 15, 13, 12, 12, 10, 12, 14, 10, 8, 17, 8, 12, 6, 21, 14]",False,,,,,2,False,False,False,1.0,500,700,0.2,1390,898,492,0.6460431655,34.2476122444,47604.1810197264,34023.1810197264,53.0113374384,0.8022430152,0.5873586258,72792.1666666667,34885.4,0.0,1723.8,254.6379562044,0.0557330809,0.1170457023,0.0080758249,0.041195125,0.0064621311,0.0,0.0,945958466.6338863,1053405.8648484258,0.0,0.0,0.0,0.0,907,483,0.3474820144,9,0,0,9,0.0064748201,0.0,0.0,9,0.0064748201,d0de51b892e251216e5e4661a4ec6d95de5acb49b67eb1e0668e3593aa7b64fc
Alabama,DMDCA_V2,DMDCA,1,0.999,2,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p999\DMDCA_V2\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 1 --fixed_reliability 0.999 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p999\DMDCA_V2\seed1 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,7107730351518388438,1274429512653363058,b56db0d21b7c94cf1cbfdd4fe281852f506f1185a6b9dd5f9c177f64d601d89e,"[7, 9, 8, 11, 13, 10, 13, 10, 17, 8, 10, 15, 15, 7, 16, 13, 4, 15, 9, 11, 10, 6, 8, 15, 9, 16, 14, 15, 18, 9, 16, 7, 12, 10, 12, 7, 10, 12, 12, 16, 5, 11, 10, 11, 10, 12, 9, 13, 8, 12, 9, 13, 18, 17, 15, 16, 9, 8, 12, 15, 7, 16, 12, 14, 12, 14, 9, 8, 8, 8, 16, 13, 9, 14, 8, 14, 10, 14, 12, 9, 15, 11, 15, 11, 17, 9, 7, 9, 11, 9, 5, 16, 13, 11, 5, 16, 12, 14, 12, 20, 5, 13, 8, 10, 17, 15, 13, 12, 12, 10, 12, 14, 10, 8, 17, 8, 12, 6, 21, 14]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1390,1087,303,0.7820143885,46.4986982385,64633.1905515143,46482.1905515143,59.4601569011,0.9055240561,0.7250526187,48502.2027777778,16666.0666666667,0.0,1562.6,121.6501216545,0.0655270894,0.1311450435,0.0080785263,0.0405922818,0.0128583075,6.483269661e-19,0.0,1873898050.9540694,1723917.2501877362,498428923.3933779,458536.2680711848,8.542996055e-18,4.925495382e-17,1108,282,0.2028776978,21,5,0,16,0.0151079137,0.0035971223,0.0,16,0.0115107914,d0de51b892e251216e5e4661a4ec6d95de5acb49b67eb1e0668e3593aa7b64fc
